iter	Passed	Remaining
4776	101584	4742
4777	101604	4720
4778	101624	4699
4779	101645	4678
4780	101666	4656
4781	101686	4635
4782	101706	4614
4783	101726	4593
4784	101746	4571
4785	101767	4550
4786	101788	4529
4787	101809	4507
4788	101830	4486
4789	101852	4465
4790	101873	4444
4791	101893	4422
4792	101915	4401
4793	101935	4380
4794	101956	4358
4795	101976	4337
4796	101997	4316
4797	102018	4295
4798	102038	4273
4799	102059	4252
4800	102079	4231
4801	102100	4209
4802	102119	4188
4803	102139	4167
4804	102159	4145
4805	102178	4124
4806	102199	4103
4807	102221	4082
4808	102242	4060
4809	102262	4039
4810	102283	4018
4811	102305	3996
4812	102325	3975
4813	102345	3954
4814	102366	3933
4815	102389	3911
4816	102413	3890
4817	102436	3869
4818	102458	3848
4819	102480	3827
4820	102501	3805
4821	102521	3784
4822	102542	3763
4823	102562	3741
4824	102583	3720
4825	102604	3699
4826	102625	3678
4827	102645	3656
4828	102665	3635
4829	102683	3614
4830	102703	3592
4831	102724	3571
4832	102744	3550
4833	102765	3528
4834	102786	3507
4835	102807	3486
4836	102828	3465
4837	102849	3443
4838	102871	3422
4839	102894	3401
4840	102914	3380
4841	102933	3358
4842	102954	3337
4843	102974	3316
4844	102999	3295
4845	103022	3273
4846	103041	3252
4847	103061	3231
4848	103079	3209
4849	103101	3188
4850	103121	3167
4851	103142	3146
4852	103163	3124
4853	103183	3103
4854	103202	3082
4855	103224	3061
4856	103245	3039
4857	103266	3018
4858	103288	2997
4859	103308	2975
4860	103328	2954
4861	103349	2933
4862	103370	2912
4863	103393	2890
4864	103416	2869
4865	103439	2848
4866	103461	2827
4867	103481	2806
4868	103504	2784
4869	103526	2763
4870	103548	2742
4871	103570	2721
4872	103592	2699
4873	103615	2678
4874	103636	2657
4875	103657	2636
4876	103677	2614
4877	103698	2593
4878	103718	2572
4879	103738	2550
4880	103757	2529
4881	103777	2508
4882	103798	2487
4883	103819	2465
4884	103839	2444
4885	103861	2423
4886	103883	2402
4887	103903	2380
4888	103924	2359
4889	103945	2338
4890	103966	2316
4891	103988	2295
4892	104009	2274
4893	104030	2253
4894	104050	2231
4895	104072	2210
4896	104092	2189
4897	104112	2168
4898	104131	2146
4899	104150	2125
4900	104171	2104
4901	104192	2083
4902	104213	2061
4903	104233	2040
4904	104252	2019
4905	104273	1997
4906	104293	1976
4907	104312	1955
4908	104332	1934
4909	104355	1912
4910	104376	1891
4911	104397	1870
4912	104419	1849
4913	104439	1827
4914	104463	1806
4915	104487	1785
4916	104508	1764
4917	104531	1742
4918	104553	1721
4919	104577	1700
4920	104597	1679
4921	104617	1657
4922	104638	1636
4923	104659	1615
4924	104680	1594
4925	104701	1572
4926	104722	1551
4927	104742	1530
4928	104762	1509
4929	104784	1487
4930	104805	1466
4931	104826	1445
4932	104851	1424
4933	104874	1402
4934	104893	1381
4935	104912	1360
4936	104933	1339
4937	104954	1317
4938	104979	1296
4939	105002	1275
4940	105027	1254
4941	105049	1232
4942	105071	1211
4943	105091	1190
4944	105112	1169
4945	105132	1147
4946	105152	1126
4947	105172	1105
4948	105194	1084
4949	105215	1062
4950	105234	1041
4951	105254	1020
4952	105273	998
4953	105293	977
4954	105314	956
4955	105333	935
4956	105354	913
4957	105373	892
4958	105394	871
4959	105415	850
4960	105436	828
4961	105456	807
4962	105476	786
4963	105498	765
4964	105522	743
4965	105542	722
4966	105566	701
4967	105588	680
4968	105610	658
4969	105629	637
4970	105649	616
4971	105670	595
4972	105693	573
4973	105713	552
4974	105734	531
4975	105753	510
4976	105773	488
4977	105793	467
4978	105813	446
4979	105834	425
4980	105855	403
4981	105878	382
4982	105898	361
4983	105919	340
4984	105939	318
4985	105959	297
4986	105980	276
4987	106001	255
4988	106023	233
4989	106041	212
4990	106062	191
4991	106082	170
4992	106102	148
4993	106124	127
4994	106143	106
4995	106164	84
4996	106185	63
4997	106204	42
4998	106227	21
4999	106247	0
